종목명,년도,성별,필기시험접수,필기시험응시,필기시험합격,필기시험합격률(%),실기시험접수,실기시험응시,실기시험합격,실기시험합격률(%),자격취득자현황(명)
단조.주조분야,2019,전체,25,19,13,68.4,12,12,12,100,13
단조.주조분야,2019,여자,0,0,0,0,0,0,0,0,0
단조.주조분야,2020,전체,21,20,13,65,7,7,7,100,8
단조.주조분야,2020,여자,0,0,0,0,0,0,0,0,0
주조,전체,전체,4830,4173,2313,55.4,2342,2199,1725,78.4,1996
주조,2015(누적),전체,4710,4077,2255,55.3,2291,2153,1690,78.5,1958
주조,2016,전체,36,29,15,51.7,17,14,8,57.1,9
주조,2016,여자,0,0,0,0,0,0,0,0,0
주조,2017,전체,18,11,6,54.5,8,8,6,75,6
주조,2017,여자,1,1,1,100,0,0,0,0,0
주조,2018,전체,20,17,11,64.7,7,5,2,40,2
주조,2018,여자,1,1,1,100,0,0,0,0,0
주조,2019,전체,25,19,13,68.4,12,12,12,100,13
주조,2019,여자,0,0,0,0,0,0,0,0,0
주조,2020,전체,21,20,13,65,7,7,7,100,8
주조,2020,여자,0,0,0,0,0,0,0,0,0
단조,전체,전체,0,0,0,0,0,0,0,0,1
단조,2015(누적),전체,0,0,0,0,0,0,0,0,1
용접분야,전체,전체,96697,79910,36024,45.1,45289,42105,24582,58.4,27813
용접분야,2015(누적),전체,81584,67611,28085,41.5,33551,31356,20661,65.9,23342
용접분야,2016,전체,4265,3471,2239,64.5,3220,2956,968,32.7,1121
용접분야,2016,여자,28,26,14,53.8,12,11,3,27.3,10
용접분야,2017,전체,3253,2652,1795,67.7,2813,2584,954,36.9,1089
용접분야,2017,여자,30,27,17,63,24,24,11,45.8,16
용접분야,2018,전체,2869,2339,1399,59.8,2110,1918,743,38.7,877
용접분야,2018,여자,44,41,22,53.7,15,14,6,42.9,11
용접분야,2019,전체,2466,1998,1300,65.1,1904,1727,672,38.9,763
용접분야,2019,여자,28,25,15,60,10,8,3,37.5,5
용접분야,2020,전체,2260,1839,1206,65.6,1691,1564,584,37.3,621
용접분야,2020,여자,24,19,11,57.9,7,5,3,60,3
용접,전체,전체,96697,79910,36024,45.1,45289,42105,24582,58.4,27813
용접,2015(누적),전체,81584,67611,28085,41.5,33551,31356,20661,65.9,23342
용접,2016,전체,4265,3471,2239,64.5,3220,2956,968,32.7,1121
용접,2016,여자,28,26,14,53.8,12,11,3,27.3,10
용접,2017,전체,3253,2652,1795,67.7,2813,2584,954,36.9,1089
용접,2017,여자,30,27,17,63,24,24,11,45.8,16
용접,2018,전체,2869,2339,1399,59.8,2110,1918,743,38.7,877
용접,2018,여자,44,41,22,53.7,15,14,6,42.9,11
용접,2019,전체,2466,1998,1300,65.1,1904,1727,672,38.9,763
용접,2019,여자,28,25,15,60,10,8,3,37.5,5
용접,2020,전체,2260,1839,1206,65.6,1691,1564,584,37.3,621
용접,2020,여자,24,19,11,57.9,7,5,3,60,3
도장.도금분야,전체,전체,3534,2919,855,29.3,983,932,569,61.1,611
도장.도금분야,2015(누적),전체,3061,2551,720,28.2,814,779,507,65.1,549
도장.도금분야,2016,전체,113,91,37,40.7,36,32,12,37.5,12
도장.도금분야,2016,여자,9,8,5,62.5,4,4,2,50,2
도장.도금분야,2017,전체,114,90,23,25.6,37,34,15,44.1,15
도장.도금분야,2017,여자,5,5,1,20,2,2,2,100,2
도장.도금분야,2018,전체,87,63,26,41.3,35,33,16,48.5,16
도장.도금분야,2018,여자,2,2,1,50,0,0,0,0,0
도장.도금분야,2019,전체,98,77,29,37.7,33,31,14,45.2,14
도장.도금분야,2019,여자,6,6,4,66.7,3,3,0,0,0
도장.도금분야,2020,전체,61,47,20,42.6,28,23,5,21.7,5
도장.도금분야,2020,여자,3,3,2,66.7,4,3,0,0,0
표면처리,전체,전체,2771,2272,637,28,705,668,469,70.2,497
표면처리,2015(누적),전체,2298,1904,502,26.4,536,515,407,79,435
표면처리,2016,전체,113,91,37,40.7,36,32,12,37.5,12
표면처리,2016,여자,9,8,5,62.5,4,4,2,50,2
표면처리,2017,전체,114,90,23,25.6,37,34,15,44.1,15
표면처리,2017,여자,5,5,1,20,2,2,2,100,2
표면처리,2018,전체,87,63,26,41.3,35,33,16,48.5,16
표면처리,2018,여자,2,2,1,50,0,0,0,0,0
표면처리,2019,전체,98,77,29,37.7,33,31,14,45.2,14
표면처리,2019,여자,6,6,4,66.7,3,3,0,0,0
표면처리,2020,전체,61,47,20,42.6,28,23,5,21.7,5
표면처리,2020,여자,3,3,2,66.7,4,3,0,0,0
금속도장,전체,전체,420,374,100,26.7,138,134,46,34.3,61
금속도장,2015(누적),전체,420,374,100,26.7,138,134,46,34.3,61
광고도장,전체,전체,343,273,118,43.2,140,130,54,41.5,53
광고도장,2015(누적),전체,343,273,118,43.2,140,130,54,41.5,53
화공분야,전체,전체,26250,21823,4847,22.2,2588,2381,881,37,6537
화공분야,2015(누적),전체,25479,21173,4595,21.7,2421,2219,790,35.6,6446
화공분야,2016,전체,61,50,15,30,21,21,12,57.1,12
화공분야,2016,여자,3,3,0,0,1,1,0,0,0
화공분야,2017,전체,38,33,15,45.5,20,20,16,80,16
화공분야,2017,여자,1,1,1,100,2,2,2,100,2
화공분야,2018,전체,43,34,5,14.7,7,7,6,85.7,6
화공분야,2018,여자,2,2,0,0,0,0,0,0,0
화공분야,2019,전체,233,188,73,38.8,37,34,15,44.1,7
화공분야,2019,여자,92,69,25,36.2,9,7,4,57.1,0
화공분야,2020,전체,396,345,144,41.7,82,80,42,52.5,50
화공분야,2020,여자,201,182,80,44,46,44,19,43.2,23
공업화학,전체,전체,22463,18901,3894,20.6,1490,1385,516,37.3,0
공업화학,2015(누적),전체,22463,18901,3894,20.6,1490,1385,516,37.3,0
화공,전체,전체,163,111,37,33.3,36,31,6,19.4,6120
화공,2015(누적),전체,163,111,37,33.3,36,31,6,19.4,6120
고분자제품제조,전체,전체,112,87,32,36.8,37,27,20,74.1,0
고분자제품제조,2015(누적),전체,112,87,32,36.8,37,27,20,74.1,0
화약류제조,전체,전체,2788,2123,656,30.9,887,808,283,35,353
화약류제조,2015(누적),전체,2538,1921,602,31.3,818,740,234,31.6,304
화약류제조,2016,전체,61,50,15,30,21,21,12,57.1,12
화약류제조,2016,여자,3,3,0,0,1,1,0,0,0
화약류제조,2017,전체,38,33,15,45.5,20,20,16,80,16
화약류제조,2017,여자,1,1,1,100,2,2,2,100,2
화약류제조,2018,전체,43,34,5,14.7,7,7,6,85.7,6
화약류제조,2018,여자,2,2,0,0,0,0,0,0,0
화약류제조,2019,전체,64,52,10,19.2,11,10,7,70,7
화약류제조,2019,여자,3,3,0,0,0,0,0,0,0
화약류제조,2020,전체,44,33,9,27.3,10,10,8,80,8
화약류제조,2020,여자,5,3,0,0,0,0,0,0,0
바이오화학제품제조,전체,전체,521,448,198,44.2,98,94,42,44.7,42
바이오화학제품제조,2019,전체,169,136,63,46.3,26,24,8,33.3,0
바이오화학제품제조,2019,여자,89,66,25,37.9,9,7,4,57.1,0
바이오화학제품제조,2020,전체,352,312,135,43.3,72,70,34,48.6,42
바이오화학제품제조,2020,여자,196,179,80,44.7,46,44,19,43.2,23
화학분석,전체,전체,170,124,27,21.8,37,33,11,33.3,16
화학분석,2015(누적),전체,170,124,27,21.8,37,33,11,33.3,16
고무제품제조,전체,전체,8,8,1,12.5,1,1,1,100,2
고무제품제조,2015(누적),전체,8,8,1,12.5,1,1,1,100,2
프라스틱제품,전체,전체,3,2,1,50,1,1,1,100,1
프라스틱제품,2015(누적),전체,3,2,1,50,1,1,1,100,1
가죽처리,전체,전체,8,7,1,14.3,1,1,1,100,2
가죽처리,2015(누적),전체,8,7,1,14.3,1,1,1,100,2
화공기계,전체,전체,14,12,0,0,0,0,0,0,1
화공기계,2015(누적),전체,14,12,0,0,0,0,0,0,1
위험물분야,전체,전체,340327,248937,103170,41.4,166342,136040,69203,50.9,78645
위험물분야,2015(누적),전체,196977,143147,53522,37.4,92086,73029,31520,43.2,39463
위험물분야,2016,전체,26660,19475,7251,37.2,10833,9239,6564,71,6948
위험물분야,2016,여자,4869,3879,1713,44.2,2586,2207,1421,64.4,1434
위험물분야,2017,전체,28124,20764,9818,47.3,12968,11200,6490,57.9,6784
위험물분야,2017,여자,5152,4125,2189,53.1,3053,2624,1268,48.3,1288
위험물분야,2018,전체,27795,20662,9390,45.4,14236,12114,6635,54.8,7026
위험물분야,2018,여자,5238,4121,2012,48.8,3207,2711,1330,49.1,1338
위험물분야,2019,전체,32064,23292,11567,49.7,16736,14473,9450,65.3,9738
위험물분야,2019,여자,5627,4430,2440,55.1,3657,3176,1921,60.5,1923
위험물분야,2020,전체,28707,21597,11622,53.8,19483,15985,8544,53.5,8686
위험물분야,2020,여자,6341,5085,3129,61.5,5211,4395,2357,53.6,2364
위험물,전체,전체,281638,207044,89685,43.3,142618,116900,63320,54.2,78611
위험물,2015(누적),전체,138288,101254,40037,39.5,68362,53889,25637,47.6,39429
위험물,2016,전체,26660,19475,7251,37.2,10833,9239,6564,71,6948
위험물,2016,여자,4869,3879,1713,44.2,2586,2207,1421,64.4,1434
위험물,2017,전체,28124,20764,9818,47.3,12968,11200,6490,57.9,6784
위험물,2017,여자,5152,4125,2189,53.1,3053,2624,1268,48.3,1288
위험물,2018,전체,27795,20662,9390,45.4,14236,12114,6635,54.8,7026
위험물,2018,여자,5238,4121,2012,48.8,3207,2711,1330,49.1,1338
위험물,2019,전체,32064,23292,11567,49.7,16736,14473,9450,65.3,9738
위험물,2019,여자,5627,4430,2440,55.1,3657,3176,1921,60.5,1923
위험물,2020,전체,28707,21597,11622,53.8,19483,15985,8544,53.5,8686
위험물,2020,여자,6341,5085,3129,61.5,5211,4395,2357,53.6,2364
위험물관리,전체,전체,58250,41574,13347,32.1,23600,19030,5849,30.7,0
위험물관리,2015(누적),전체,58250,41574,13347,32.1,23600,19030,5849,30.7,0
농약,전체,전체,8,7,1,14.3,1,1,1,100,1
농약,2015(누적),전체,8,7,1,14.3,1,1,1,100,1
독극물취급,전체,전체,431,312,137,43.9,123,109,33,30.3,33
독극물취급,2015(누적),전체,431,312,137,43.9,123,109,33,30.3,33
섬유분야,전체,전체,10513,9080,3716,40.9,2727,2654,2216,83.5,4335
섬유분야,2015(누적),전체,10192,8797,3602,40.9,2617,2544,2111,83,4230
섬유분야,2016,전체,71,59,29,49.2,28,28,28,100,28
섬유분야,2016,여자,26,22,16,72.7,16,16,16,100,16
섬유분야,2017,전체,58,50,20,40,18,18,17,94.4,17
섬유분야,2017,여자,28,24,11,45.8,10,10,9,90,9
섬유분야,2018,전체,70,64,25,39.1,22,22,22,100,22
섬유분야,2018,여자,31,27,17,63,15,15,15,100,15
섬유분야,2019,전체,72,67,29,43.3,29,29,25,86.2,25
섬유분야,2019,여자,30,26,10,38.5,10,10,7,70,7
섬유분야,2020,전체,50,43,11,25.6,13,13,13,100,13
섬유분야,2020,여자,15,13,4,30.8,5,5,5,100,5
섬유2급,전체,전체,0,0,0,0,0,0,0,0,1506
섬유2급,2015(누적),전체,0,0,0,0,0,0,0,0,1506
방직,전체,전체,5096,4408,1340,30.4,535,513,256,49.9,64
방직,2015(누적),전체,5096,4408,1340,30.4,535,513,256,49.9,64
섬유가공,전체,전체,912,854,532,62.3,529,515,477,92.6,712
섬유가공,2015(누적),전체,912,854,532,62.3,529,515,477,92.6,712
방사,전체,전체,58,43,15,34.9,20,19,5,26.3,18
방사,2015(누적),전체,58,43,15,34.9,20,19,5,26.3,18
섬유디자인,전체,전체,1610,1401,914,65.2,904,884,828,93.7,828
섬유디자인,2015(누적),전체,1462,1272,828,65.1,821,801,750,93.6,750
섬유디자인,2016,전체,34,27,21,77.8,20,20,20,100,20
섬유디자인,2016,여자,19,15,13,86.7,13,13,13,100,13
섬유디자인,2017,전체,30,28,17,60.7,15,15,14,93.3,14
섬유디자인,2017,여자,17,16,9,56.3,8,8,7,87.5,7
섬유디자인,2018,전체,29,26,20,76.9,18,18,18,100,18
섬유디자인,2018,여자,22,19,15,78.9,13,13,13,100,13
섬유디자인,2019,전체,41,36,21,58.3,21,21,17,81,17
섬유디자인,2019,여자,24,20,9,45,9,9,6,66.7,6
섬유디자인,2020,전체,14,12,7,58.3,9,9,9,100,9
섬유디자인,2020,여자,9,8,4,50,5,5,5,100,5
섬유기계,전체,전체,536,475,273,57.5,273,272,271,99.6,254
섬유기계,2015(누적),전체,536,475,273,57.5,273,272,271,99.6,254
편물,전체,전체,370,320,206,64.4,188,181,169,93.4,184
편물,2015(누적),전체,370,320,206,64.4,188,181,169,93.4,184
생사,전체,전체,880,719,217,30.2,45,45,33,73.3,578
생사,2015(누적),전체,880,719,217,30.2,45,45,33,73.3,578
섬유물리,전체,전체,110,81,16,19.8,17,17,10,58.8,0
섬유물리,2015(누적),전체,110,81,16,19.8,17,17,10,58.8,0
섬유화학,전체,전체,121,100,30,30,30,29,29,100,0
섬유화학,2015(누적),전체,121,100,30,30,30,29,29,100,0
섬유,전체,전체,293,264,47,17.8,46,46,45,97.8,180
섬유,2015(누적),전체,120,110,19,17.3,19,19,18,94.7,153
섬유,2016,전체,37,32,8,25,8,8,8,100,8
섬유,2016,여자,7,7,3,42.9,3,3,3,100,3
섬유,2017,전체,28,22,3,13.6,3,3,3,100,3
섬유,2017,여자,11,8,2,25,2,2,2,100,2
섬유,2018,전체,41,38,5,13.2,4,4,4,100,4
섬유,2018,여자,9,8,2,25,2,2,2,100,2
섬유,2019,전체,31,31,8,25.8,8,8,8,100,8
섬유,2019,여자,6,6,1,16.7,1,1,1,100,1
섬유,2020,전체,36,31,4,12.9,4,4,4,100,4
섬유,2020,여자,6,5,0,0,0,0,0,0,0
방적,전체,전체,6,6,4,66.7,4,4,3,75,3
방적,2015(누적),전체,6,6,4,66.7,4,4,3,75,3
제직,전체,전체,25,23,9,39.1,9,9,8,88.9,8
제직,2015(누적),전체,25,23,9,39.1,9,9,8,88.9,8
염색기능사1급,전체,전체,493,384,113,29.4,127,120,82,68.3,0
염색기능사1급,2015(누적),전체,493,384,113,29.4,127,120,82,68.3,0
직물가공기능사1급,전체,전체,3,2,0,0,0,0,0,0,0
직물가공기능사1급,2015(누적),전체,3,2,0,0,0,0,0,0,0
의복분야,전체,전체,35097,29507,16525,56,18570,15857,8051,50.8,8584
의복분야,2015(누적),전체,30537,25562,14006,54.8,15636,13284,6829,51.4,7334
의복분야,2016,전체,1153,1035,655,63.3,751,655,299,45.6,305
의복분야,2016,여자,887,797,488,61.2,563,489,211,43.1,217
의복분야,2017,전체,999,845,440,52.1,568,502,248,49.4,255
의복분야,2017,여자,728,622,324,52.1,430,377,169,44.8,176
의복분야,2018,전체,960,828,517,62.4,552,490,231,47.1,235
의복분야,2018,여자,720,624,379,60.7,393,344,155,45.1,159
의복분야,2019,전체,859,725,498,68.7,571,506,238,47,243
의복분야,2019,여자,657,561,396,70.6,445,392,170,43.4,175
의복분야,2020,전체,589,512,409,79.9,492,420,206,49,212
의복분야,2020,여자,408,352,284,80.7,386,332,155,46.7,161
패션머천다이징,전체,전체,9731,8236,6043,73.4,6131,5020,2771,55.2,2771
패션머천다이징,2015(누적),전체,7467,6253,4561,72.9,4555,3655,1879,51.4,1879
패션머천다이징,2016,전체,550,496,362,73,391,333,218,65.5,218
패션머천다이징,2016,여자,363,325,232,71.4,253,210,137,65.2,137
패션머천다이징,2017,전체,517,450,261,58,311,274,185,67.5,185
패션머천다이징,2017,여자,322,278,159,57.2,194,168,111,66.1,111
패션머천다이징,2018,전체,489,424,317,74.8,301,270,176,65.2,176
패션머천다이징,2018,여자,334,290,210,72.4,178,156,105,67.3,105
패션머천다이징,2019,전체,371,313,266,85,281,249,159,63.9,159
패션머천다이징,2019,여자,248,209,183,87.6,184,161,103,64,103
패션머천다이징,2020,전체,337,300,276,92,292,239,154,64.4,154
패션머천다이징,2020,여자,222,196,186,94.9,202,162,104,64.2,104
양복,전체,전체,1204,1134,455,40.1,513,486,389,80,734
양복,2015(누적),전체,1204,1134,455,40.1,513,486,389,80,734
한복,전체,전체,2709,2425,1490,61.4,1740,1559,607,38.9,665
한복,2015(누적),전체,2302,2055,1228,59.8,1465,1312,535,40.8,576
한복,2016,전체,94,89,63,70.8,53,45,18,40,23
한복,2016,여자,93,88,63,71.6,53,45,18,40,23
한복,2017,전체,73,59,38,64.4,43,38,9,23.7,12
한복,2017,여자,70,58,37,63.8,42,37,9,24.3,12
한복,2018,전체,77,69,39,56.5,46,40,16,40,17
한복,2018,여자,73,66,38,57.6,45,39,15,38.5,16
한복,2019,전체,99,92,70,76.1,65,59,15,25.4,18
한복,2019,여자,97,90,70,77.8,65,59,15,25.4,18
한복,2020,전체,64,61,52,85.2,68,65,14,21.5,19
한복,2020,여자,63,60,51,85,67,64,14,21.9,19
패션디자인,전체,전체,21405,17670,8511,48.2,10186,8792,4284,48.7,4414
패션디자인,2015(누적),전체,19564,16120,7762,48.2,9103,7831,4026,51.4,4145
패션디자인,2016,전체,509,450,230,51.1,307,277,63,22.7,64
패션디자인,2016,여자,431,384,193,50.3,257,234,56,23.9,57
패션디자인,2017,전체,409,336,141,42,214,190,54,28.4,58
패션디자인,2017,여자,336,286,128,44.8,194,172,49,28.5,53
패션디자인,2018,전체,394,335,161,48.1,205,180,39,21.7,42
패션디자인,2018,여자,313,268,131,48.9,170,149,35,23.5,38
패션디자인,2019,전체,389,320,162,50.6,225,198,64,32.3,66
패션디자인,2019,여자,312,262,143,54.6,196,172,52,30.2,54
패션디자인,2020,전체,140,109,55,50.5,132,116,38,32.8,39
패션디자인,2020,여자,115,89,44,49.4,117,106,37,34.9,38
신발,전체,전체,48,42,26,61.9,0,0,0,0,0
신발,2020,전체,48,42,26,61.9,0,0,0,0,0
신발,2020,여자,8,7,3,42.9,0,0,0,0,0
전기분야,전체,전체,1555139,1185597,240317,20.3,493389,426697,143687,33.7,175684
전기분야,2015(누적),전체,1316290,1000761,199371,19.9,404151,348185,119234,34.2,151015
전기분야,2016,전체,43272,33504,7311,21.8,15662,13863,3973,28.7,4004
전기분야,2016,여자,1754,1387,356,25.7,696,604,189,31.3,189
전기분야,2017,전체,45310,34876,7496,21.5,16111,14276,4628,32.4,4686
전기분야,2017,여자,1893,1472,377,25.6,741,675,223,33,223
전기분야,2018,전체,47115,36225,8097,22.4,16735,14708,5396,36.7,5458
전기분야,2018,여자,2289,1788,431,24.1,793,694,265,38.2,265
전기분야,2019,전체,55617,42658,8181,19.2,17607,15624,4936,31.6,4984
전기분야,2019,여자,2694,2057,442,21.5,873,777,224,28.8,224
전기분야,2020,전체,47535,37573,9861,26.2,23123,20041,5520,27.5,5537
전기분야,2020,여자,2457,1891,572,30.2,1324,1135,327,28.8,327
전기철도,전체,전체,2163,1532,382,24.9,358,341,194,56.9,194
전기철도,2015(누적),전체,1852,1280,322,25.2,309,295,167,56.6,167
전기철도,2016,전체,55,45,15,33.3,9,9,5,55.6,5
전기철도,2016,여자,5,5,3,60,0,0,0,0,0
전기철도,2017,전체,77,65,14,21.5,11,11,7,63.6,7
전기철도,2017,여자,3,2,1,50,1,1,1,100,1
전기철도,2018,전체,72,58,15,25.9,12,12,10,83.3,10
전기철도,2018,여자,7,6,3,50,2,2,1,50,1
전기철도,2019,전체,60,46,8,17.4,6,6,2,33.3,2
전기철도,2019,여자,2,0,0,0,0,0,0,0,0
전기철도,2020,전체,47,38,8,21.1,11,8,3,37.5,3
전기철도,2020,여자,2,2,1,50,2,1,1,100,1
전기,전체,전체,875318,676080,128354,19,261829,228752,78985,34.5,100823
전기,2015(누적),전체,671614,516383,94867,18.4,186550,161970,57457,35.5,79283
전기,2016,전체,35137,27724,5790,20.9,12362,11031,2933,26.6,2934
전기,2016,여자,1229,1012,285,28.2,514,450,129,28.7,129
전기,2017,전체,37688,29428,5779,19.6,13622,12159,4334,35.6,4337
전기,2017,여자,1377,1097,282,25.7,597,546,207,37.9,207
전기,2018,전체,39932,30920,6583,21.3,13931,12331,4820,39.1,4824
전기,2018,여자,1756,1388,331,23.8,603,531,232,43.7,232
전기,2019,전체,47550,37091,6629,17.9,14709,13179,4486,34,4487
전기,2019,여자,2138,1669,348,20.9,666,604,199,32.9,199
전기,2020,전체,43397,34534,8706,25.2,20655,18082,4955,27.4,4958
전기,2020,여자,2122,1637,484,29.6,1100,957,276,28.8,276
전기공사,전체,전체,650281,487002,108293,22.2,227597,194181,62132,32,73911
전기공사,2015(누적),전체,616020,462543,100970,21.8,213761,182569,59282,32.5,70857
전기공사,2016,전체,8008,5676,1501,26.4,3285,2818,1031,36.6,1061
전기공사,2016,여자,515,366,67,18.3,181,154,60,39,60
전기공사,2017,전체,7433,5303,1689,31.8,2468,2096,281,13.4,336
전기공사,2017,여자,507,368,94,25.5,143,128,15,11.7,15
전기공사,2018,전체,6966,5139,1480,28.8,2775,2349,558,23.8,616
전기공사,2018,여자,517,390,96,24.6,188,161,32,19.9,32
전기공사,2019,전체,7881,5423,1529,28.2,2874,2421,436,18,483
전기공사,2019,여자,547,382,94,24.6,207,173,25,14.5,25
전기공사,2020,전체,3973,2918,1124,38.5,2434,1928,544,28.2,558
전기공사,2020,여자,324,245,83,33.9,220,175,49,28,49
전기기기,전체,전체,20391,15930,2674,16.8,2986,2822,1974,70,0
전기기기,2015(누적),전체,20391,15930,2674,16.8,2986,2822,1974,70,0
철도신호,전체,전체,6986,5053,614,12.2,619,601,402,66.9,756
철도신호,2015(누적),전체,6413,4625,538,11.6,545,529,354,66.9,708
철도신호,2016,전체,72,59,5,8.5,6,5,4,80,4
철도신호,2016,여자,5,4,1,25,1,0,0,0,0
철도신호,2017,전체,112,80,14,17.5,10,10,6,60,6
철도신호,2017,여자,6,5,0,0,0,0,0,0,0
철도신호,2018,전체,145,108,19,17.6,17,16,8,50,8
철도신호,2018,여자,9,4,1,25,0,0,0,0,0
철도신호,2019,전체,126,98,15,15.3,18,18,12,66.7,12
철도신호,2019,여자,7,6,0,0,0,0,0,0,0
철도신호,2020,전체,118,83,23,27.7,23,23,18,78.3,18
철도신호,2020,여자,9,7,4,57.1,2,2,1,50,1
전자분야,전체,전체,178996,142974,33331,23.3,36549,32584,16474,50.6,37656
전자분야,2015(누적),전체,168457,134989,30981,23,33734,29983,15085,50.3,36153
전자분야,2016,전체,2242,1738,491,28.3,594,568,327,57.6,366
전자분야,2016,여자,229,187,59,31.6,68,66,35,53,37
전자분야,2017,전체,2097,1618,405,25,529,495,282,57,310
전자분야,2017,여자,218,165,46,27.9,61,57,27,47.4,31
전자분야,2018,전체,2353,1822,583,32,519,483,256,53,278
전자분야,2018,여자,273,217,79,36.4,71,68,43,63.2,46
전자분야,2019,전체,2205,1616,515,31.9,675,609,288,47.3,309
전자분야,2019,여자,246,192,62,32.3,87,78,34,43.6,35
전자분야,2020,전체,1642,1191,356,29.9,498,446,236,52.9,240
전자분야,2020,여자,214,157,59,37.6,73,65,34,52.3,34
광학기기,전체,전체,517,380,62,16.3,61,60,42,70,42
광학기기,2015(누적),전체,230,162,6,3.7,5,4,3,75,3
광학기기,2016,전체,46,32,4,12.5,3,3,3,100,3
광학기기,2016,여자,4,3,0,0,0,0,0,0,0
광학기기,2017,전체,70,60,13,21.7,11,11,6,54.5,6
광학기기,2017,여자,4,3,2,66.7,1,1,1,100,1
광학기기,2018,전체,55,41,15,36.6,15,15,10,66.7,10
광학기기,2018,여자,6,4,1,25,1,1,0,0,0
광학기기,2019,전체,64,44,12,27.3,15,15,11,73.3,11
광학기기,2019,여자,12,8,1,12.5,2,2,2,100,2
광학기기,2020,전체,52,41,12,29.3,12,12,9,75,9
광학기기,2020,여자,18,14,3,21.4,3,3,2,66.7,2
전자,전체,전체,130155,104606,18451,17.6,17486,16385,9806,59.8,22483
전자,2015(누적),전체,123139,99463,17319,17.4,16035,15010,9034,60.2,21676
전자,2016,전체,1619,1234,291,23.6,333,330,202,61.2,221
전자,2016,여자,90,76,20,26.3,15,15,12,80,12
전자,2017,전체,1542,1160,235,20.3,315,293,167,57,174
전자,2017,여자,113,88,19,21.6,17,15,11,73.3,12
전자,2018,전체,1386,1042,188,18,283,268,135,50.4,137
전자,2018,여자,90,74,17,23,21,21,14,66.7,14
전자,2019,전체,1354,933,247,26.5,268,256,147,57.4,152
전자,2019,여자,88,62,13,21,10,9,7,77.8,7
전자,2020,전체,1115,774,171,22.1,252,228,121,53.1,123
전자,2020,여자,91,60,15,25,16,15,6,40,6
디지털제어,전체,전체,3009,2281,1030,45.2,1027,770,236,30.6,0
디지털제어,2015(누적),전체,3009,2281,1030,45.2,1027,770,236,30.6,0
전자회로설계,전체,전체,2086,1432,316,22.1,335,198,52,26.3,0
전자회로설계,2015(누적),전체,2086,1432,316,22.1,335,198,52,26.3,0
반도체설계,전체,전체,1566,1314,553,42.1,537,509,434,85.3,434
반도체설계,2015(누적),전체,931,774,306,39.5,295,277,233,84.1,233
반도체설계,2016,전체,138,114,73,64,69,65,51,78.5,51
반도체설계,2016,여자,26,20,12,60,12,12,11,91.7,11
반도체설계,2017,전체,121,105,44,41.9,47,46,41,89.1,41
반도체설계,2017,여자,23,19,5,26.3,5,5,4,80,4
반도체설계,2018,전체,110,99,36,36.4,35,33,29,87.9,29
반도체설계,2018,여자,19,17,8,47.1,9,8,8,100,8
반도체설계,2019,전체,163,142,61,43,59,59,54,91.5,54
반도체설계,2019,여자,19,18,9,50,8,8,6,75,6
반도체설계,2020,전체,103,80,33,41.3,32,29,26,89.7,26
반도체설계,2020,여자,8,5,2,40,2,2,2,100,2
의공,전체,전체,5368,4580,2122,46.3,3256,2762,854,30.9,854
의공,2015(누적),전체,3858,3333,1629,48.9,2510,2092,558,26.7,558
의공,2016,전체,381,314,101,32.2,163,149,56,37.6,56
의공,2016,여자,106,85,25,29.4,39,37,11,29.7,11
의공,2017,전체,320,258,103,39.9,148,138,63,45.7,63
의공,2017,여자,78,55,20,36.4,38,36,11,30.6,11
의공,2018,전체,312,259,129,49.8,168,150,75,50,75
의공,2018,여자,80,65,28,43.1,40,38,21,55.3,21
의공,2019,전체,292,244,81,33.2,148,132,50,37.9,50
의공,2019,여자,84,71,27,38,47,44,17,38.6,17
의공,2020,전체,205,172,79,45.9,119,101,52,51.5,52
의공,2020,여자,69,59,29,49.2,42,35,20,57.1,20
3D프린터개발,전체,전체,830,639,343,53.7,239,201,43,21.4,43
3D프린터개발,2018,전체,436,339,191,56.3,0,0,0,0,0
3D프린터개발,2018,여자,75,55,23,41.8,0,0,0,0,0
3D프린터개발,2019,전체,272,204,96,47.1,167,134,19,14.2,19
3D프린터개발,2019,여자,41,31,12,38.7,20,15,2,13.3,2
3D프린터개발,2020,전체,122,96,56,58.3,72,67,24,35.8,24
3D프린터개발,2020,여자,25,18,10,55.6,10,10,4,40,4
전자계산기,전체,전체,28190,22046,9237,41.9,12967,11157,4700,42.1,0
전자계산기,2015(누적),전체,28190,22046,9237,41.9,12967,11157,4700,42.1,0
전자계산기제어,전체,전체,1296,988,340,34.4,387,299,163,54.5,12892
전자계산기제어,2015(누적),전체,1035,790,261,33,306,232,125,53.9,12775
전자계산기제어,2016,전체,58,44,22,50,26,21,15,71.4,35
전자계산기제어,2016,여자,3,3,2,66.7,2,2,1,50,3
전자계산기제어,2017,전체,44,35,10,28.6,8,7,5,71.4,26
전자계산기제어,2017,여자,0,0,0,0,0,0,0,0,3
전자계산기제어,2018,전체,54,42,24,57.1,18,17,7,41.2,27
전자계산기제어,2018,여자,3,2,2,100,0,0,0,0,3
전자계산기제어,2019,전체,60,49,18,36.7,18,13,7,53.8,23
전자계산기제어,2019,여자,2,2,0,0,0,0,0,0,1
전자계산기제어,2020,전체,45,28,5,17.9,11,9,4,44.4,6
전자계산기제어,2020,여자,3,1,0,0,0,0,0,0,0
